   missn_time ,   Vind_kias ,   Vind_keas ,   Vtrue_ktas ,   Vtrue_ktgs ,   Machratio ,   VVI_fpm ,   Gloadnorml ,   Gloadaxial ,   Gload_side ,   pitch_deg ,   roll_deg ,   hding_true ,   hding_mag ,   alpha_deg ,   beta_deg ,   hpath_deg ,   vpath_deg ,   slip_deg ,   altftmsl ,   altftagl ,   onrunwy ,   dist__ft ,   N1_1_pcnt ,   Ngear__lb ,   MLgear__lb ,   MRgear__lb ,   L/Dratio ,   cltotal ,   cdtotal,
27.74726,23.60967,25.31537,24.51785,0.01355,0.03821,-0.36622,0.99523,0.09518,0.0553,-0.05083,-1.20259,92.39888,68.66563,-2.55993,17.66177,180,-34.88825,0.00094,23.48815,0.62797,1,0.55115,76.55764,621.67853,3817.76172,3663.23022,1.77603,0.6697,0.37708, 
27.82983,22.76818,24.40593,23.63705,0.13704,0.03684,-0.47341,0.99236,0.10651,0.04077,-0.03063,-1.20038,92.37865,68.6454,-3.82657,17.50656,108.18797,-9.62533,0.00097,23.48547,0.62514,1,0.56156,77.40786,618.25458,3846.61401,3695.82129,1.48624,0.5731,0.3856, 
27.93745,21.82138,23.47501,22.73546,0.36207,0.03543,-0.72165,0.99619,0.10742,0.02558,0.00798,-1.1707,92.28109,68.54784,-5.75758,16.85396,103.16404,-5.28633,0.00166,23.47991,0.61932,1,0.61108,78.54955,610.49866,3872.3689,3813.427,1.09003,0.42257,0.38767, 
28.03555,21.18213,22.78779,22.06989,0.56362,0.0344,-0.99161,1.00089,0.1082,0.01564,0.05084,-1.12825,92.13094,68.39769,-7.45573,15.95322,100.02209,-3.47,0.00314,23.47402,0.61312,1,0.69106,79.61516,592.09692,3886.59839,3937.52075,0.74356,0.28739,0.3865, 
28.13141,20.77851,22.33581,21.63215,0.76125,0.03371,-1.21203,1.00501,0.11046,0.00763,0.0932,-1.09204,91.93393,68.20068,-8.78954,14.84407,97.39497,-2.06393,0.00482,23.46882,0.60754,1,0.8014,80.70212,568.19153,3906.73511,4036.43359,0.45538,0.17341,0.3808, 
28.21943,20.53492,22.07553,21.38006,0.94932,0.03332,-1.32822,1.00652,0.1175,0.00264,0.12605,-1.07415,91.71367,67.98042,-9.65188,13.76553,95.31234,-1.03352,0.00597,23.46541,0.60357,1,0.9318,81.74547,547.66956,3927.28613,4087.14526,0.26102,0.09709,0.37197, 
28.32094,20.47507,21.96854,21.27644,1.19049,0.03316,-1.33336,1.00636,0.13263,-0.00034,0.15177,-1.0775,91.41727,67.68402,-10.1909,12.4666,93.29781,-0.18711,0.00617,23.4635,0.60111,1,1.11884,82.97172,526.95154,3959.21997,4095.71997,0.14672,0.05252,0.35795, 
28.40283,20.52296,21.98284,21.29029,1.40968,0.03318,-1.24576,1.00601,0.14688,-0.0002,0.1606,-1.09585,91.14599,67.41273,-10.27559,11.43182,92.07414,0.24626,0.00584,23.46352,0.60066,1,1.30212,83.98124,521.59619,3986.40967,4073.54468,0.13678,0.04721,0.34515, 
28.51012,20.78441,22.14833,21.45057,1.74007,0.03343,-1.03666,1.00402,0.17373,0.00176,0.15644,-1.13386,90.74935,67.01609,-9.92694,10.12827,90.97127,0.52668,0.00647,23.46527,0.60173,1,1.59251,85.31091,522.19885,4017.12305,4011.04321,0.23753,0.07751,0.3263, 
28.60759,21.14153,22.44383,21.73676,2.08817,0.03388,-0.79132,1.00214,0.19854,0.00277,0.14016,-1.17195,90.35156,66.6183,-9.28589,8.99259,90.23208,0.59654,0.00845,23.46802,0.60376,1,1.91251,86.46117,529.87219,4034.09839,3942.78564,0.43623,0.13483,0.30908, 
28.70265,21.57251,22.8178,22.09895,2.47356,0.03444,-0.53409,1.00158,0.22326,0.00361,0.11602,-1.20461,89.93098,66.19772,-8.48316,7.97393,89.72391,0.59012,0.01313,23.47132,0.6062,1,2.28406,87.51249,541.56219,4040.42041,3880.35107,0.72421,0.21253,0.29347, 
28.7968,21.56112,22.59367,21.88189,2.90211,0.0341,-0.27359,1.00217,0.24958,0.00372,0.08697,-1.23032,89.48431,65.75105,-7.50643,7.37199,89.28692,0.57993,0.01785,23.47511,0.60888,1,2.71739,88.48079,551.54498,4033.70288,3825.77832,1.14823,0.33302,0.29003, 
28.8913,21.58388,22.59631,21.88444,3.37836,0.03411,-0.00312,1.00256,0.27411,0.00213,0.05396,-1.25102,89.00716,65.27388,-6.27175,6.59003,88.86874,0.57211,0.02177,23.47948,0.61215,1,3.22528,89.37674,558.17902,4016.68896,3770.19556,1.68279,0.47598,0.28285, 
28.97194,21.77634,22.76218,22.04509,3.81787,0.03436,0.23727,1.00316,0.29138,0.00037,0.02305,-1.26622,88.57843,64.84515,-5.09808,5.77417,88.49713,0.57194,0.02292,23.48375,0.61525,1,3.72227,90.08081,560.6427,3997.11646,3722.99292,2.21916,0.61001,0.27488, 
29.07808,22.22815,23.14035,22.41134,4.43562,0.03493,0.57315,1.00339,0.31093,-0.00329,-0.02215,-1.28669,87.98679,64.25352,-3.56622,4.67056,87.98048,0.56764,0.02085,23.49021,0.61978,1,4.47214,90.92092,564.93854,3964.22583,3647.8313,3.00429,0.79806,0.26564, 
29.17427,22.78973,23.68221,22.93614,5.03004,0.03575,0.89416,1.00374,0.32922,-0.00614,-0.06826,-1.30756,87.42709,63.69381,-2.18131,3.62926,87.48692,0.56202,0.0146,23.49685,0.62445,1,5.24973,91.59557,569.22919,3932.38745,3571.64673,3.71142,0.96165,0.25911, 
29.28418,23.52114,24.42751,23.65796,5.74219,0.03687,1.28156,1.00395,0.34323,-0.01027,-0.12812,-1.33498,86.76591,63.03263,-0.60398,2.42343,86.89311,0.55444,0.00232,23.50546,0.63045,1,6.26163,92.2724,575.8634,3893.54736,3475.09497,4.39406,1.13286,0.25782, 
29.38186,24.32652,25.217,24.42258,6.39808,0.03806,1.63664,1.00418,0.35186,-0.01333,-0.18829,-1.3622,86.16619,62.4329,0.65532,1.41802,86.34409,0.53766,-0.01373,23.51385,0.63635,1,7.27301,92.78944,587.15582,3857.0354,3379.23242,4.86619,1.26766,0.2605, 
29.47064,25.01303,25.98457,25.16597,7.00708,0.03922,1.96261,1.00418,0.35809,-0.01627,-0.24921,-1.38696,85.61606,61.88276,1.71401,0.50479,85.84011,0.52159,-0.03148,23.52203,0.64194,1,8.28865,93.19664,599.15106,3819.01953,3291.35791,5.13741,1.37161,0.26699, 
29.57701,25.95689,26.98348,26.13342,7.75231,0.04073,2.35129,1.0043,0.36355,-0.02154,-0.32954,-1.41749,84.96079,61.22749,2.82252,-0.49708,85.21421,0.49655,-0.05799,23.5324,0.64946,1,9.62681,93.6087,622.69037,3769.90942,3173.73511,5.30993,1.48082,0.27888, 
29.68006,26.87674,27.97116,27.08999,8.48701,0.04222,2.71016,1.00354,0.36928,-0.03059,-0.41279,-1.45602,84.35976,60.62645,3.69494,-1.27129,84.5468,0.45884,-0.09342,23.54272,0.65723,1,11.05165,93.93305,650.64093,3731.64136,3040.83496,5.08444,1.56191,0.30719, 
29.77054,27.74845,28.9508,28.03876,9.13347,0.0437,2.99233,1.00007,0.36262,-0.04373,-0.48546,-1.51802,83.92303,60.1897,4.01101,-1.23067,83.87066,0.40593,-0.13765,23.55157,0.66443,1,12.40964,94.13992,675.1875,3733.19116,2892.26025,4.02718,1.56987,0.38982, 
29.8822,28.94764,30.12832,29.17919,9.89654,0.04547,3.21313,0.99547,0.34078,-0.06067,-0.55756,-1.66871,83.65961,59.92628,4.0022,-0.23201,82.94012,0.27882,-0.21221,23.56043,0.67215,1,14.21778,94.27095,705.34698,3860.83057,2609.49268,2.75565,1.53699,0.55776, 
29.98547,29.96014,31.1396,30.15862,10.58912,0.047,3.20415,0.99429,0.33973,-0.01569,-0.58648,-1.83917,83.76717,60.03382,4.03043,0.8592,82.3659,0.14919,-0.26913,23.56516,0.67673,1,16.01519,94.27258,700.71301,4028.91309,2361.96997,2.87916,1.51934,0.5277, 
30.06885,30.61254,31.84782,30.84453,11.14365,0.04807,3.0501,0.99522,0.33685,0.01664,-0.57669,-1.96323,84.09234,60.35899,4.07267,1.7999,82.25894,0.06856,-0.26671,23.56649,0.67834,1,17.55438,94.20509,675.9024,4151.50244,2221.35327,2.95926,1.50524,0.50865, 
30.17624,31.48216,32.70338,31.67314,11.84762,0.04936,2.72249,0.99859,0.33202,0.05786,-0.52089,-2.07892,84.80057,61.0672,4.0272,3.0039,82.50212,0.01369,-0.20812,23.5659,0.67797,1,19.65108,94.0601,609.88428,4288.90771,2111.89404,3.07768,1.49457,0.48561, 
30.27354,32.096,33.38857,32.33674,12.47355,0.0504,2.38242,1.00148,0.32991,0.08952,-0.43643,-2.13892,85.69476,61.96138,4.0636,4.05156,83.02175,0.00712,-0.10542,23.56439,0.67552,1,21.65856,93.90773,526.05463,4370.33447,2085.72119,3.14994,1.48428,0.47121, 
30.38392,32.74332,34.05199,32.97927,13.19254,0.0514,2.0555,1.00459,0.34502,0.16032,-0.32102,-2.16117,86.92864,63.19524,4.06647,4.99647,84.14601,0.05473,0.08432,23.56345,0.67127,1,24.0624,93.74699,428.33054,4422.6499,2110.15332,4.27936,1.48098,0.34607, 
30.48184,33.24916,34.63893,33.54771,13.8433,0.05228,1.9195,1.00731,0.34969,0.18331,-0.22533,-2.12153,88.0752,64.34179,4.05662,5.61875,85.4203,0.13419,0.27621,23.56505,0.66767,1,26.30726,93.63215,353.31265,4389.58008,2206.06567,4.59157,1.46611,0.3193, 
30.57004,33.68553,35.12333,34.01685,14.4254,0.05301,1.9648,1.00794,0.34738,0.18294,-0.15864,-2.05606,89.09619,65.36278,4.02132,6.05662,86.55632,0.21349,0.44512,23.5694,0.66554,1,28.42238,93.54893,305.74072,4327.93799,2295.56128,4.575,1.44839,0.31659, 
30.67125,34.14509,35.62394,34.5017,15.08482,0.05377,2.21773,1.00657,0.34417,0.17577,-0.11238,-1.98686,90.24857,66.51513,3.95789,6.36073,87.77182,0.29383,0.63435,23.57786,0.66563,1,30.95419,93.47452,280.64301,4252.48828,2360.20117,4.53335,1.42881,0.31518, 
30.76699,34.72953,36.30123,35.15765,15.70856,0.05479,2.61225,1.01097,0.34511,0.17606,-0.09899,-1.94765,91.32146,67.58801,4.3428,6.38547,88.85309,0.36002,0.80897,23.58888,0.66908,1,33.4523,93.42208,292.6189,4190.5293,2353.33203,4.66097,1.45197,0.31152, 
30.84461,35.47424,37.08476,35.9165,16.21483,0.05597,3.06908,1.0126,0.34609,0.18262,-0.11082,-1.92566,92.16136,68.4279,4.97892,6.12492,89.73592,0.44182,0.9475,23.60092,0.67543,1,35.5517,93.39067,304.72626,4104.22363,2301.28931,4.88775,1.4998,0.30685, 
30.95993,36.43677,38.11552,36.91481,16.97309,0.05753,3.98955,1.00218,0.3472,0.18438,-0.16937,-1.88125,93.30556,69.57208,5.54922,5.66334,91.01924,0.51284,1.14849,23.62386,0.69021,1,38.79611,93.35975,377.35822,3899.04053,2192.20117,5.07254,1.53248,0.30211, 
31.06135,37.20998,38.84424,37.62057,17.63872,0.05863,4.84124,0.99422,0.34398,0.18079,-0.25066,-1.82335,94.17311,70.43961,5.71957,5.21988,92.09588,0.50133,1.32045,23.64544,0.70276,1,41.7699,93.34566,504.28436,3691.66138,2119.36646,5.15665,1.53738,0.29814, 
31.1736,37.92864,39.54659,38.30082,18.37499,0.05969,5.62735,0.99393,0.34158,0.16163,-0.35239,-1.74797,94.94662,71.2131,5.62423,4.71419,93.1537,0.45721,1.50581,23.66789,0.71099,1,45.1954,93.34184,645.29938,3518.87476,2103.16724,5.31881,1.51655,0.28513, 
31.27274,38.49072,40.04385,38.78242,19.02528,0.06044,6.15536,0.99745,0.33797,0.14045,-0.43634,-1.69382,95.48249,71.74895,5.31064,4.21247,93.93163,0.42706,1.66518,23.68618,0.71282,1,48.3355,93.34667,728.69489,3441.54346,2123.99316,5.49778,1.48393,0.26991, 
31.36124,38.90616,40.46763,39.19286,19.59425,0.06108,6.86951,1.06004,0.32693,0.12431,-0.44484,-1.67971,95.87897,72.14542,4.76108,3.88315,94.50571,0.75668,1.79188,23.71204,0.72259,1,51.23064,93.35635,1538.29993,3320.71533,2002.00659,5.63897,1.4351,0.2545, 
31.46262,39.37959,40.87952,39.5918,20.24345,0.0617,8.54527,0.98203,0.33127,0.1068,-0.31268,-1.69829,96.29281,72.55923,4.30914,3.58946,95.03448,0.77765,1.90917,23.75329,0.74657,1,54.65004,93.3721,1356.12085,3122.15161,1740.28503,5.70678,1.39607,0.24463, 
31.55879,39.79192,41.27536,39.97519,20.85752,0.0623,9.74434,0.96086,0.33047,0.09758,-0.07217,-1.72294,96.66384,72.93024,3.99918,3.41098,95.46358,0.59077,2.0078,23.7859,0.76462,1,57.99589,93.3906,1381.72485,3044.11499,1611.39575,5.71241,1.37291,0.24034, 
31.63513,40.11139,41.57661,40.26696,21.32031,0.06275,10.37102,1.08034,0.31226,0.10649,0.18907,-1.70923,96.97084,73.23724,3.63684,3.38397,95.7885,0.70237,2.07785,23.81053,0.72182,1,60.72096,93.4071,1296.74329,3724.60962,2048.10303,5.64294,1.34719,0.23874, 
31.74714,40.53142,41.99907,40.67614,21.97472,0.06339,12.5082,1.08513,0.31277,0.09267,0.60773,-1.67817,97.48579,73.75217,2.86387,3.45046,96.22081,1.20345,2.16655,23.8744,0.68123,1,64.82572,93.43349,718.66791,4063.51587,2407.14722,5.44671,1.27566,0.23421, 
31.84667,41.82196,43.56821,42.1959,22.54615,0.06576,15.94843,1.05646,0.31323,0.09595,0.91415,-1.65441,98.00776,74.2741,1.91357,4.45466,96.58495,1.53768,2.23582,23.95947,0.66663,1,68.57497,93.45795,303.28238,4160.63428,2507.84863,5.32884,1.17456,0.22042, 
31.93598,43.02823,44.80458,43.39338,23.04921,0.06763,19.74159,1.02708,0.31137,0.10773,1.08387,-1.63201,98.51248,74.77881,1.06424,5.32096,96.94685,1.69867,2.30661,24.05145,0.6661,1,72.02116,93.48039,146.32602,4136.74902,2504.44214,5.11247,1.07861,0.21098, 
32.03868,44.27927,46.12744,44.67464,23.61925,0.06962,24.31299,1.0002,0.31244,0.14584,1.15369,-1.60795,99.09621,75.36251,-0.00003,6.21684,97.4911,1.74993,2.42202,24.16592,0.67443,1,76.07585,93.506,194.79576,4034.51709,2443.07422,4.83793,0.96228,0.1989, 
32.13555,45.28232,47.21165,45.72478,24.15359,0.07126,28.38775,0.98625,0.31017,0.17186,1.12941,-1.57792,99.57296,75.83923,-0.91577,6.98711,98.13726,1.71563,2.5558,24.27583,0.68511,1,79.9899,93.52966,388.20123,3905.42603,2383.90601,4.20568,0.86146,0.20483, 
32.23121,46.15207,48.16859,46.65164,24.67787,0.0727,31.96562,0.98271,0.30655,0.17178,1.06896,-1.52864,99.905,76.17126,-1.75938,7.5851,98.81236,1.65072,2.68477,24.38268,0.69088,1,83.9407,93.55228,590.74878,3794.74268,2387.16382,3.68611,0.77188,0.2094, 
32.32631,46.94304,49.0711,47.52579,25.19445,0.07407,35.05879,0.98933,0.30156,0.15782,1.01657,-1.46184,100.07902,76.34526,-2.42451,8.06285,99.42393,1.59675,2.80994,24.48664,0.68779,1,87.95151,93.57375,701.56818,3748.61035,2483.6958,3.33319,0.69874,0.20963, 
32.42114,47.64883,49.88405,48.3132,25.70659,0.07529,37.8113,0.99868,0.29873,0.13923,0.99446,-1.38577,100.10104,76.36725,-2.91808,8.43811,99.94849,1.57869,2.93182,24.5899,0.67911,1,92.03318,93.59395,693.10706,3741.67285,2656.11523,3.0782,0.64397,0.2092, 
32.5085,48.24013,50.55564,48.96371,26.17811,0.07631,40.19952,1.00302,0.29791,0.1161,1.00327,-1.31577,99.99339,76.25958,-3.1546,8.64984,100.34067,1.5842,3.03106,24.68666,0.67266,1,95.86703,93.61144,631.43835,3719.51709,2821.24146,2.95264,0.60897,0.20625, 
32.61006,48.92471,51.26119,49.64711,26.72102,0.07737,42.87796,1.00176,0.29295,0.05465,1.04246,-1.2608,99.77963,76.0458,-3.23509,8.92424,100.58196,1.59074,3.08418,24.80183,0.6704,1,100.41042,93.63014,552.5097,3677.01025,2939.98608,3.08433,0.58982,0.19123, 
32.6921,49.36173,51.78494,50.15443,27.148,0.07816,44.95068,0.99981,0.28819,0.02558,1.0961,-1.25872,99.63557,75.90172,-3.16889,9.21708,100.61916,1.58524,3.06762,24.89644,0.66906,1,104.14752,93.64395,494.19217,3694.55566,2945.27783,3.02259,0.58602,0.19388, 
32.79987,50.30739,52.51907,50.86554,27.70789,0.07927,47.55444,1.02364,0.29242,0.02315,1.19096,-1.27552,99.53725,75.80336,-1.91038,9.59888,100.62428,1.62627,3.02268,25.02376,0.66345,1,109.14691,93.6603,338.15585,3769.3772,2945.97461,3.41997,0.67604,0.19768, 
32.89717,49.90571,52.17475,50.53213,28.22534,0.07875,49.84468,0.99216,0.2999,0.01433,1.24668,-1.25754,99.51357,75.77967,-2.17506,9.71872,100.58622,1.56813,2.9696,25.14018,0.65494,1,113.74821,93.67326,0,3816.01221,3056.31104,3.27962,0.65078,0.19843, 
32.9927,49.72587,52.03651,50.39832,28.74323,0.07854,51.84271,0.91685,0.31525,0.04935,1.25434,-1.20916,99.53485,75.80092,-2.3309,9.68429,100.59786,1.50069,2.9241,25.25357,0.65554,1,118.34905,93.68436,0,3823.33179,2458.62427,3.20373,0.63326,0.19766, 
33.08028,49.75794,52.05895,50.42011,29.25249,0.07858,52.72191,0.79684,0.33002,0.09065,1.23852,-1.0215,99.51654,75.78259,-2.0301,9.43662,100.79279,1.01767,2.95616,25.33591,0.7277,1,122.64462,93.69318,0,3065.90381,2142.51343,3.17285,0.65158,0.20536, 
33.18158,49.99416,52.25462,50.60965,29.86169,0.07887,50.3833,0.80704,0.33109,0.07248,1.21481,-0.75776,99.37859,75.6446,-1.39244,8.94869,101.04331,0.24431,3.03917,25.3715,0.74983,1,127.70854,93.7017,0,2720.28174,2406.06421,3.55517,0.71218,0.20032, 
33.26372,50.29763,52.52817,50.87459,30.35369,0.07929,46.08702,0.90187,0.32818,0.01805,1.18412,-0.60213,99.18945,75.45544,-0.98533,8.46117,101.11912,-0.13559,3.0537,25.36002,0.72313,1,131.89122,93.70697,0,2929.02368,2880.22583,4.04333,0.75349,0.18635, 
33.37057,50.82677,53.00269,51.33415,30.97258,0.08,39.62077,1.04473,0.31961,-0.0478,1.10822,-0.50889,98.94265,75.20861,-0.7372,7.93492,100.96848,-0.13399,2.95697,25.3296,0.67417,1,137.43259,93.71056,0,3405.13867,3491.65601,4.36224,0.79048,0.18121, 
33.46837,51.35522,53.52347,51.83852,31.52662,0.08079,35.02957,1.08425,0.31639,-0.05429,0.98976,-0.50383,98.79457,75.0605,-0.72815,7.53383,100.73064,0.14385,2.81621,25.3195,0.65436,1,142.60019,93.71043,0,3558.95044,3616.60327,4.5098,0.79785,0.17692, 
33.58463,52.04599,54.21059,52.50403,32.18192,0.08183,31.97191,1.04384,0.3082,-0.06054,0.7835,-0.54163,98.73579,75.00168,-0.74742,7.12715,100.45064,0.41366,2.65132,25.33988,0.66345,1,148.86397,93.70666,0,3429.59937,3349.62549,4.45056,0.79829,0.17937, 
33.68988,52.74399,54.89287,53.16485,32.77053,0.08286,30.35902,1.10956,0.30142,-0.05314,0.54705,-0.61584,98.83073,75.09659,-0.7776,6.88422,100.21882,0.46479,2.50271,25.36922,0.67601,1,154.64348,93.70132,0,4219.59033,3054.87842,4.55231,0.80305,0.1764, 
33.77347,53.28568,55.4605,53.71462,33.24783,0.08371,29.47305,1.01356,0.30621,0.0053,0.32523,-0.6241,98.98841,75.25425,-0.85665,6.64044,100.15607,0.42509,2.42384,25.3957,0.69159,1,159.30911,93.69673,0,3519.05396,2911.83691,4.83859,0.7962,0.16455, 
33.89113,53.69637,55.82151,54.06429,33.93894,0.08426,27.52596,0.9814,0.30529,0.05305,-0.03519,-0.6336,99.1828,75.4486,-1.18684,6.86814,100.28995,0.17404,2.4212,25.4143,0.70287,1,165.99388,93.69102,0,3384.02515,2844.75635,4.59099,0.76213,0.16601, 
33.99617,54.02221,56.17045,54.40225,34.54849,0.08478,24.83631,1.1229,0.29228,0.07213,-0.31129,-0.68919,99.23224,75.49801,-1.74221,6.8734,100.48431,0.35932,2.45789,25.41955,0.69639,1,172.07613,93.68701,928.6366,3819.68481,2783.03564,4.2574,0.72285,0.16979, 
34.09429,54.36642,56.56738,54.78671,35.11135,0.08538,24.52728,1.02794,0.29059,0.07172,-0.47536,-0.45461,99.12269,75.38842,-2.21717,6.68984,100.6503,0.69745,2.48336,25.46151,0.72276,1,177.85355,93.68407,210.78088,3837.90063,2787.37793,4.02717,0.67701,0.16811, 
34.20573,54.80484,56.97043,55.17711,35.75707,0.08599,25.49954,0.75322,0.29787,0.06586,-0.68668,0.02784,98.80842,75.07412,-2.41194,6.22367,100.84093,0.43731,2.52149,25.5187,0.76999,1,184.53032,93.68148,295.27518,1281.13916,2966.76758,4.00867,0.65225,0.16271, 
34.3042,55.27309,57.39935,55.59254,36.33288,0.08664,23.60428,0.83586,0.2903,0.02879,-0.82122,-0.02579,98.39562,74.66129,-2.37949,5.6111,100.95098,-0.1449,2.55107,25.51616,0.75824,1,190.5303,93.67977,1300.23853,893.08154,2993.5376,4.28497,0.66336,0.15481, 
34.39273,55.66911,57.80495,55.98535,36.83202,0.08725,19.89438,1.08869,0.27507,-0.04866,-0.78882,-0.43917,97.94559,74.21123,-2.60444,5.01555,100.87121,-0.15311,2.49678,25.48692,0.71274,1,196.00656,93.67861,1451.47412,2962.68213,2907.31372,4.60706,0.66298,0.14391, 
34.49342,56.17824,58.2692,56.43498,37.37206,0.08795,17.61166,1.25325,0.26629,-0.11106,-0.65171,-0.57004,97.40408,73.66967,-3.12705,4.43911,100.54111,0.40316,2.33958,25.49268,0.70199,1,202.32094,93.6777,516.21411,5367.77686,2924.95483,4.51957,0.62835,0.13903, 
34.5754,56.57443,58.66117,56.81463,37.81815,0.08854,17.81635,1.02366,0.27714,-0.08011,-0.57412,-0.33843,96.95359,73.21916,-3.27333,3.93321,100.3125,0.4355,2.20382,25.52125,0.72203,1,207.53029,93.67725,206.59705,3614.89014,3072.61963,4.4543,0.60684,0.13624, 
34.68197,57.15284,59.2191,57.35501,38.40041,0.08939,16.86312,0.98588,0.27593,-0.10379,-0.50771,-0.26506,96.36443,72.62995,-3.22512,3.21371,100.04185,0.09584,2.0344,25.52879,0.71071,1,214.3961,93.67697,710.16736,2595.3606,3232.35742,4.57276,0.60554,0.13242, 
34.77917,57.68929,59.75548,57.87451,38.90456,0.0902,15.08916,1.0335,0.26897,-0.15061,-0.41385,-0.40016,95.89105,72.15655,-3.34605,2.74479,99.61985,0.13734,1.815,25.52642,0.6854,1,220.7455,93.67698,620.37024,3039.68188,3285.47217,4.40828,0.59487,0.13494, 
34.87421,58.72244,60.88243,58.96598,39.38461,0.0919,14.01028,1.04428,0.26677,-0.15921,-0.30912,-0.52994,95.55159,71.81705,-2.98576,2.22913,99.14571,0.24405,1.58402,25.53409,0.67798,1,227.03191,93.67721,427.81595,3229.5481,3215.12622,4.66131,0.62001,0.13301, 
34.96175,59.69457,61.89587,59.94754,39.82159,0.09343,13.68841,1.0294,0.26461,-0.1615,-0.22615,-0.59217,95.36153,71.62695,-2.67229,1.86587,98.70625,0.32031,1.37597,25.55112,0.67901,1,232.892,93.6776,290.80014,3215.94116,3096.91504,4.72311,0.63884,0.13526, 
35.06234,60.80067,62.97145,60.98928,40.31951,0.09505,13.83667,1.02044,0.26335,-0.15245,-0.16317,-0.60775,95.31145,71.57683,-2.33979,1.6848,98.21915,0.37234,1.14255,25.57809,0.67819,1,239.70349,93.67828,143.84521,3185.68677,3046.68945,4.81782,0.65684,0.13634, 
35.14365,61.58284,63.7769,61.7694,40.72382,0.09627,14.19847,1.01233,0.26383,-0.13112,-0.14588,-0.59798,95.40746,71.67282,-2.09722,1.62528,97.87277,0.39769,0.95954,25.60387,0.68575,1,245.27095,93.67903,92.7319,3102.4209,3003.67065,4.99518,0.66773,0.13368, 
35.25031,62.61446,64.79661,62.75704,41.26502,0.09781,14.77717,0.99689,0.2673,-0.07417,-0.16078,-0.5873,95.68449,71.94981,-1.7629,1.72874,97.5521,0.39262,0.772,25.63935,0.70059,1,252.66092,93.68028,161.65085,2927.18408,2833.65894,5.46976,0.68209,0.1247, 
35.34674,63.5116,65.69287,63.62511,41.76394,0.09916,15.20031,1.00339,0.26846,-0.03268,-0.18914,-0.58201,96.01271,72.27798,-1.45494,1.87483,97.39999,0.38329,0.67832,25.67045,0.70249,1,259.42545,93.68163,174.54024,2893.4021,2769.86353,5.79194,0.6973,0.12039, 
35.44157,64.3276,66.52866,64.43462,42.25817,0.10042,15.60235,1.00729,0.26862,-0.00035,-0.22457,-0.5738,96.35432,72.61955,-1.14249,2.07032,97.33855,0.39322,0.63543,25.70188,0.70919,1,266.15762,93.68314,152.10789,2839.13672,2735.66113,5.99282,0.71402,0.11915, 
35.53561,65.12206,67.36828,65.24783,42.75097,0.10169,16.03847,1.00009,0.26874,0.02822,-0.26473,-0.56454,96.67046,72.93566,-0.81916,2.29453,97.36039,0.39293,0.63757,25.73409,0.72152,1,272.9115,93.68478,193.07729,2707.33374,2611.58252,6.11856,0.73208,0.11965, 
35.62994,65.93116,68.18214,66.03611,43.24629,0.10292,16.43575,1.00668,0.26801,0.04318,-0.30372,-0.54984,96.93075,73.1959,-0.49914,2.48894,97.43493,0.39316,0.67093,25.76641,0.72388,1,279.7655,93.68655,176.90939,2661.29517,2563.93848,6.23906,0.75282,0.12066, 
35.71017,66.57025,68.88721,66.71902,43.66759,0.10398,16.79942,1.01065,0.26748,0.04677,-0.34168,-0.5344,97.10136,73.36649,-0.26565,2.63638,97.51303,0.40721,0.70843,25.79518,0.72956,1,285.65784,93.68813,135.02238,2614.45703,2556.54199,6.34082,0.76696,0.12096, 
35.81584,67.4839,69.84579,67.64746,44.2229,0.10543,17.35287,1.0027,0.26695,0.04625,-0.40725,-0.52228,97.26225,73.52734,0.04235,2.9107,97.62289,0.41015,0.76179,25.83472,0.74662,1,293.50467,93.69026,189.00171,2438.7583,2408.37402,6.51513,0.79096,0.1214, 
35.91248,68.41406,70.84193,68.61229,44.73119,0.10693,17.84585,1.01026,0.26528,0.03867,-0.48245,-0.5226,97.37495,73.63998,0.32944,3.3511,97.70826,0.41889,0.803,25.87165,0.75323,1,300.76776,93.69221,203.48843,2365.26123,2297.27783,6.68672,0.82018,0.12266, 
36.02311,69.41488,71.81499,69.55476,45.30947,0.1084,18.48218,0.99198,0.26116,0.03917,-0.60413,-0.53572,97.51492,73.77991,0.10758,3.73716,97.79527,0.42059,0.84067,25.91598,0.77013,1,309.18451,93.69444,260.60672,2238.67627,2167.5022,6.5788,0.80933,0.12302, 
36.12161,70.13776,72.59889,70.31402,45.81884,0.10958,18.83548,0.97585,0.25588,0.05033,-0.73332,-0.5656,97.66684,73.93179,-0.33799,3.83604,97.88956,0.36517,0.88209,25.95127,0.78417,1,316.76843,93.69636,481.76248,2135.18091,1982.50366,6.41485,0.77988,0.12157, 
36.21646,70.81516,73.27382,70.96774,46.30296,0.1106,18.71068,0.98131,0.2499,0.05975,-0.84506,-0.59254,97.82587,74.09078,-0.8864,3.70968,98.00485,0.30647,0.93779,25.97764,0.78223,1,324.15073,93.69811,612.49811,2198.14429,1988.15234,6.17447,0.73694,0.11935, 
36.30088,71.23848,73.7168,71.39678,46.72744,0.11127,18.28195,0.98136,0.24513,0.06021,-0.91781,-0.60982,97.9671,74.23197,-1.38581,3.47039,98.11172,0.26182,0.99163,25.99549,0.78428,1,330.78574,93.69958,710.44073,2224.35156,2028.20996,5.94364,0.69701,0.11727, 
